,S Uri,Song,A Uri,Artist,Genre,Song Pop,Artist Pop,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Id,Uri,Track_href,Analysis_url,Time_signature,Artist_pop,Genres,Track_pop,Duration_ms
8744,1WP1r7fuvRqZRnUaTi2I1Q,Stitches,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",1,83,0.746,0.754,1,-6.681,1,0.067,0.0152,0,0.0486,0.764,149.882,audio_features,1WP1r7fuvRqZRnUaTi2I1Q,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,4,NaN,NaN,NaN,206880
8745,0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",60,75,0.588,0.702,11,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,audio_features,0IKK48xF4eEdfofyaeKWWO,spotify:track:0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/tracks/0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/audio-analysis/0IKK48xF4eEdfofyaeKWWO,4,NaN,NaN,NaN,203686
8746,1xznGGDReH1oQq0xzbwXa3,One Dance,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",1,95,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,audio_features,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/tracks/1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3,4,NaN,NaN,NaN,173987
8747,6Bjtr3tPdto5nyuLYf61sN,Cold Water (feat. Justin Bieber & MØ),738wLrAtLtCtFOLvQBXOXp,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",71,74,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,audio_features,6Bjtr3tPdto5nyuLYf61sN,spotify:track:6Bjtr3tPdto5nyuLYf61sN,https://api.spotify.com/v1/tracks/6Bjtr3tPdto5nyuLYf61sN,https://api.spotify.com/v1/audio-analysis/6Bjtr3tPdto5nyuLYf61sN,4,NaN,NaN,NaN,185352
8748,1Pw5C4N6Fn5E4mGCxmbbVa,Say You Won't Let Go,4IWBUUAFIplrNtaOHcJPRM,James Arthur,"['pop', 'talent show', 'uk pop']",68,77,0.4,0.564,10,-7.444,1,0.0523,0.693,0,0.0863,0.483,99.269,audio_features,1Pw5C4N6Fn5E4mGCxmbbVa,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/audio-analysis/1Pw5C4N6Fn5E4mGCxmbbVa,4,NaN,NaN,NaN,211240
8749,1pwo8l3Ko7idwaz4LVUEC4,Shout Out to My Ex,3e7awlrlDSwF3iM0WBjGMp,Little Mix,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",1,78,0.773,0.747,5,-4.061,1,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,audio_features,1pwo8l3Ko7idwaz4LVUEC4,spotify:track:1pwo8l3Ko7idwaz4LVUEC4,https://api.spotify.com/v1/tracks/1pwo8l3Ko7idwaz4LVUEC4,https://api.spotify.com/v1/audio-analysis/1pwo8l3Ko7idwaz4LVUEC4,4,NaN,NaN,NaN,246240
8750,5ELRkzdzz0HvGpMDlfZHkV,Sign of the Times,6KImCVD70vtIoJWnq6nGn3,Harry Styles,['pop'],35,92,0.518,0.575,5,-4.616,1,0.0302,0.0259,0,0.109,0.209,120.019,audio_features,5ELRkzdzz0HvGpMDlfZHkV,spotify:track:5ELRkzdzz0HvGpMDlfZHkV,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,https://api.spotify.com/v1/audio-analysis/5ELRkzdzz0HvGpMDlfZHkV,4,NaN,NaN,NaN,340707
8751,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,76,0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,audio_features,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/audio-analysis/3DXncPQOG4VBw3QHh3S817,4,NaN,NaN,NaN,288600
8752,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",73,76,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,audio_features,1OAh8uOEOvTDqkKFsKksCi,spotify:track:1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi,4,NaN,NaN,NaN,204173
8753,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",81,85,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,audio_features,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,4,NaN,NaN,NaN,223413
8754,5troof8mcGO3AafoDbk1gc,Look What You Made Me Do,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],0,93,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,5troof8mcGO3AafoDbk1gc,spotify:track:5troof8mcGO3AafoDbk1gc,https://api.spotify.com/v1/tracks/5troof8mcGO3AafoDbk1gc,https://api.spotify.com/v1/audio-analysis/5troof8mcGO3AafoDbk1gc,4,NaN,NaN,NaN,211853
8755,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,2wY79sveU1sp5g7SokKOiI,Sam Smith,"['dance pop', 'pop', 'uk pop']",80,81,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,4,NaN,NaN,NaN,201000
8756,5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",1,89,0.757,0.748,8,-5.794,0,0.473,0.17,0,0.0759,0.693,90.052,audio_features,5UEnHoDYpsxlfzWLZIc7LD,spotify:track:5UEnHoDYpsxlfzWLZIc7LD,https://api.spotify.com/v1/tracks/5UEnHoDYpsxlfzWLZIc7LD,https://api.spotify.com/v1/audio-analysis/5UEnHoDYpsxlfzWLZIc7LD,4,NaN,NaN,NaN,221013
8757,6T8cJz5lAqGer9GUHGyelE,God's Plan,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0,95,0.755,0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179,audio_features,6T8cJz5lAqGer9GUHGyelE,spotify:track:6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/tracks/6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/audio-analysis/6T8cJz5lAqGer9GUHGyelE,4,NaN,NaN,NaN,198960
8758,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",4WN5naL3ofxrVBgFpguzKo,Rudimental,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",74,68,0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,audio_features,5CLGzJsGqhCEECcpnFQA8x,spotify:track:5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,4,NaN,NaN,NaN,210773
8759,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,"['comedy rap', 'pop rap', 'rap']",71,61,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,4,NaN,NaN,NaN,216632
8760,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",1,95,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,audio_features,1cTZMwcBJT0Ka3UJPXOeeN,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,https://api.spotify.com/v1/tracks/1cTZMwcBJT0Ka3UJPXOeeN,https://api.spotify.com/v1/audio-analysis/1cTZMwcBJT0Ka3UJPXOeeN,4,NaN,NaN,NaN,210926
8761,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),6MDME20pz9RveH9rEXvrOM,Clean Bandit,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",72,75,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,audio_features,6kPJZM97LwdG9QIsT7khp6,spotify:track:6kPJZM97LwdG9QIsT7khp6,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6,4,NaN,NaN,NaN,222653
8762,083Qf6hn6sFL6xiOHlZUyn,I'll Be There,4ScCswdRlyA23odg9thgIO,Jess Glynne,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",64,72,0.623,0.851,7,-3.111,1,0.0409,0.0228,0,0.12,0.4,100.063,audio_features,083Qf6hn6sFL6xiOHlZUyn,spotify:track:083Qf6hn6sFL6xiOHlZUyn,https://api.spotify.com/v1/tracks/083Qf6hn6sFL6xiOHlZUyn,https://api.spotify.com/v1/audio-analysis/083Qf6hn6sFL6xiOHlZUyn,4,NaN,NaN,NaN,193924
8763,4ofwffwvvnbSkrMSCKQDaC,Shotgun,2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,"['folk-pop', 'neo-singer-songwriter', 'pop']",79,75,0.673,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.744,audio_features,4ofwffwvvnbSkrMSCKQDaC,spotify:track:4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,4,NaN,NaN,NaN,201287
8764,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",77,85,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,4,NaN,NaN,NaN,213309
8765,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),5CiGnKThu5ctn9pBxv7DGa,benny blanco,"['electropop', 'pop', 'pop rap']",76,71,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,audio_features,0d2iYfpKoM0QCKvcLCkBao,spotify:track:0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,4,NaN,NaN,NaN,173800
8766,6QfS2wq5sSC1xAJCQsTSlj,Shallow - Radio Edit,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",73,84,0.575,0.33,7,-6.557,1,0.031,0.416,0,0.0872,0.277,95.801,audio_features,6QfS2wq5sSC1xAJCQsTSlj,spotify:track:6QfS2wq5sSC1xAJCQsTSlj,https://api.spotify.com/v1/tracks/6QfS2wq5sSC1xAJCQsTSlj,https://api.spotify.com/v1/audio-analysis/6QfS2wq5sSC1xAJCQsTSlj,4,NaN,NaN,NaN,217213
8767,01IQ4aQgOf0Kkq3a273hmO,Funky Friday,6Ip8FS7vWT1uKkJSweANQK,Dave,['uk hip hop'],71,76,0.975,0.535,1,-7.227,1,0.196,0.0783,0,0.107,0.671,125.066,audio_features,01IQ4aQgOf0Kkq3a273hmO,spotify:track:01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/tracks/01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/audio-analysis/01IQ4aQgOf0Kkq3a273hmO,4,NaN,NaN,NaN,182741
8768,2rPE9A1vEgShuZxxzR2tZH,"thank u, next",66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"['dance pop', 'pop']",23,87,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,audio_features,2rPE9A1vEgShuZxxzR2tZH,spotify:track:2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,4,NaN,NaN,NaN,207333
8769,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"['dance pop', 'pop']",77,87,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,4,NaN,NaN,NaN,190440
8770,44ZJ4hLD5onikKsVLQaILr,Vossi Bop,2SrSdSvpminqmStGELCSNd,Stormzy,"['grime', 'uk hip hop']",64,71,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,audio_features,44ZJ4hLD5onikKsVLQaILr,spotify:track:44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/tracks/44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/audio-analysis/44ZJ4hLD5onikKsVLQaILr,4,NaN,NaN,NaN,196267
8771,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"['pop', 'uk pop']",76,90,0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,audio_features,4evmHXcjt3bTUHD1cvny97,spotify:track:4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,4,NaN,NaN,NaN,197867
8772,5ZULALImTm80tzUbYQYM9d,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,"['australian pop', 'pop']",74,71,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,5ZULALImTm80tzUbYQYM9d,spotify:track:5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/tracks/5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/audio-analysis/5ZULALImTm80tzUbYQYM9d,4,NaN,NaN,NaN,209438
8773,1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"['pop', 'uk pop']",67,90,0.885,0.762,8,-5.513,0,0.216,0.219,0,0.162,0.605,138.058,audio_features,1AI7UPw3fgwAFkvAlZWhE0,spotify:track:1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/tracks/1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/audio-analysis/1AI7UPw3fgwAFkvAlZWhE0,4,NaN,NaN,NaN,189733
8774,4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),2SrSdSvpminqmStGELCSNd,Stormzy,"['grime', 'uk hip hop']",72,71,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,audio_features,4QPEwDdOMhY7rNS05mTyMR,spotify:track:4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/tracks/4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/audio-analysis/4QPEwDdOMhY7rNS05mTyMR,4,NaN,NaN,NaN,216707
8775,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",84,89,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,4,NaN,NaN,NaN,210800
8776,7ce20yLkzuXXLUhzIDoZih,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"['pop', 'uk pop']",75,77,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,audio_features,7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,4,NaN,NaN,NaN,215107
8777,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",19,92,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,4,NaN,NaN,NaN,201573
8778,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",74,95,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,audio_features,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,4,NaN,NaN,NaN,247059
8779,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),4r63FhuTkUYltbVAg5TQnk,DaBaby,"['north carolina hip hop', 'rap', 'trap']",81,82,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,audio_features,7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,4,NaN,NaN,NaN,181733
8780,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",75,84,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,audio_features,24ySl2hOPGCDcxBxFIqWBu,spotify:track:24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,4,NaN,NaN,NaN,182200
8781,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,['nz pop'],78,64,0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,4,NaN,NaN,NaN,171375
8782,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),6DgP9otnZw5z6daOntINxp,Joel Corry,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",82,75,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,4,NaN,NaN,NaN,166028
8783,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,"['dance pop', 'pop', 'pop rap', 'rap']",81,81,0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,audio_features,4Oun2ylbjFKMPTiaSbbCih,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,4,NaN,NaN,NaN,187541
8784,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),6fWVd57NKTalqvmjRd2t8Z,24kGoldn,"['cali rap', 'pop rap']",27,74,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,audio_features,3tjFYV6RSFtuktYl3ZtYcq,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/tracks/3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/audio-analysis/3tjFYV6RSFtuktYl3ZtYcq,4,NaN,NaN,NaN,140526
8785,02kDW379Yfd5PzW5A6vuGt,Lemonade,6MPCFvOQv5cIGfw3jODMF0,Internet Money,"['rap', 'trap']",77,72,0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04,audio_features,02kDW379Yfd5PzW5A6vuGt,spotify:track:02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,4,NaN,NaN,NaN,195429
8786,35mvY5S1H3J2QZyna3TFe0,positions,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"['dance pop', 'pop']",85,87,0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,audio_features,35mvY5S1H3J2QZyna3TFe0,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,4,NaN,NaN,NaN,172325
8787,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"['dance pop', 'pop', 'r&b', 'urban contemporary']",66,75,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,4,NaN,NaN,NaN,241107
8788,4B0gtzXvzGDobYKs9XfTIh,Don't Stop Me Eatin',0gWa2AiDlbvF24aqoLT2c1,LadBaby,[],0,27,0.621,0.748,2,-7.097,1,0.0351,0.0295,0,0.136,0.219,117.96,audio_features,4B0gtzXvzGDobYKs9XfTIh,spotify:track:4B0gtzXvzGDobYKs9XfTIh,https://api.spotify.com/v1/tracks/4B0gtzXvzGDobYKs9XfTIh,https://api.spotify.com/v1/audio-analysis/4B0gtzXvzGDobYKs9XfTIh,4,NaN,NaN,NaN,242267
8789,6wn2nmFn3wDuiMldRiuRuL,Last Christmas - Remastered,5lpH0xAS4fVfLkACg9DAuM,Wham!,"['disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",51,65,0.757,0.618,11,-7.964,0,0.0282,0.262,0,0.221,0.861,106.856,audio_features,6wn2nmFn3wDuiMldRiuRuL,spotify:track:6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/tracks/6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/audio-analysis/6wn2nmFn3wDuiMldRiuRuL,4,NaN,NaN,NaN,267160
8790,28xX6K8LnkZve4RiuEB3iK,Sweet Melody,3e7awlrlDSwF3iM0WBjGMp,Little Mix,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",60,78,0.448,0.824,5,-4.249,0,0.057,0.0739,0,0.113,0.419,119.965,audio_features,28xX6K8LnkZve4RiuEB3iK,spotify:track:28xX6K8LnkZve4RiuEB3iK,https://api.spotify.com/v1/tracks/28xX6K8LnkZve4RiuEB3iK,https://api.spotify.com/v1/audio-analysis/28xX6K8LnkZve4RiuEB3iK,4,NaN,NaN,NaN,213693
